Extracting MNIST_data/train-images-idx3-ubyte.gz
Extracting MNIST_data/train-labels-idx1-ubyte.gz
Extracting MNIST_data/t10k-images-idx3-ubyte.gz
Extracting MNIST_data/t10k-labels-idx1-ubyte.gz
0.9724 894.582
0.9715 915.743
0.9705 932.249
0.9706 937.146
0.9694 948.518
0.9685 967.882
0.9668 993.721
0.9672 1008.48
0.9666 1026.02
0.9678 1007.9
0.9683 985.64
0.9693 945.845
0.9707 918.937
0.9717 900.462
0.9715 890.937
0.9713 890.532
0.9712 899.537
0.9708 909.863
0.9709 920.426
0.9702 919.209
0.9703 894.944
0.971 865.735
0.9719 862.235
0.9715 872.858
0.9709 900.154
0.9707 928.79
0.9696 947.952
0.9698 949.513
0.9695 937.047
0.97 920.67
0.9705 913.082
0.9701 909.615
0.9699 911.552
0.9694 918.841
0.9695 919.318
0.97 914.668
0.9704 915.36
0.9708 926.724
0.9704 938.702
0.97 958.148
0.9697 965.028
0.9702 969.271
0.9701 960.89
