Extracting MNIST_data/train-images-idx3-ubyte.gz
Extracting MNIST_data/train-labels-idx1-ubyte.gz
Extracting MNIST_data/t10k-images-idx3-ubyte.gz
Extracting MNIST_data/t10k-labels-idx1-ubyte.gz
0.9686 10.0973
0.9682 9.85567
0.9708 9.49833
0.9721 9.15489
0.9731 9.05198
0.9723 9.25361
0.9701 9.68509
0.9684 10.3413
0.9679 10.7078
0.9684 10.4775
0.9705 9.71258
0.9739 9.0342
0.9752 8.69349
0.9744 8.64804
0.9743 8.64849
0.9746 8.71078
0.9742 8.81355
0.9739 8.81683
0.9732 8.93442
0.972 9.03277
0.9727 8.85353
0.9732 8.74966
0.9737 8.6589
0.9742 8.61903
0.9747 8.49384
0.9751 8.42914
0.9749 8.53547
0.9735 8.79275
0.9728 8.87797
0.9731 8.82558
0.9729 8.83927
0.9735 8.85451
0.9739 8.72503
0.9743 8.53803
0.9741 8.2627
0.9747 8.02441
0.976 7.80175
0.9775 7.68934
0.9778 7.68979
0.9772 7.75784
0.9762 7.91734
0.9757 8.12918
0.9755 8.31871
0.9744 8.4658
0.9743 8.43411
0.9741 8.37636
0.9746 8.2376
0.975 8.10782
0.9751 8.01822
0.9752 7.97627
0.9747 8.00097
0.9751 8.01925
0.9753 8.0791
0.9755 8.15234
0.9755 8.20288
0.9752 8.22206
0.9749 8.25673
0.9739 8.30312
0.975 8.1919
0.9763 7.98984
0.9769 7.86498
0.9766 7.85554
0.9764 7.88058
0.9766 7.86442
0.977 7.86696
0.9766 7.87451
0.9772 7.81942
0.9773 7.77015
0.9771 7.72694
0.9775 7.74117
0.9771 7.72861
0.9777 7.71117
0.978 7.71898
0.9782 7.69518
0.9777 7.74713
0.976 7.82499
0.9756 7.98515
0.9744 8.21361
0.9738 8.42599
0.9735 8.62655
0.973 8.68763
0.9736 8.64111
0.9739 8.54616
0.9745 8.44526
0.9752 8.34136
0.9754 8.29825
0.9754 8.27009
0.9758 8.15491
0.9756 8.03149
0.9757 7.98145
0.9754 8.03143
0.976 8.05489
0.976 8.12109
0.9759 8.19071
0.9754 8.35734
0.9747 8.55102
0.974 8.68714
0.9734 8.81294
0.973 8.8847
0.9731 8.91292
0.9734 8.85127
0.973 8.80021
0.9732 8.69044
0.9732 8.60676
0.9733 8.44926
0.9743 8.31235
0.9739 8.29995
0.9742 8.37881
0.9733 8.61595
0.9726 8.86933
0.9717 9.33756
0.9713 9.45427
0.971 9.3059
0.9732 8.96942
0.9756 8.54693
0.9765 8.23334
0.9767 8.00671
0.9772 7.85576
0.9762 7.82587
0.9753 7.94573
0.9747 8.1839
0.9742 8.45644
0.9732 8.77061
0.9733 8.965
0.9729 9.13336
0.9722 9.30342
0.9719 9.2358
0.9729 9.2472
0.9727 9.25346
0.9719 9.41296
0.9717 9.40412
0.9719 9.2394
0.9731 9.04388
0.9737 8.78559
0.9745 8.50511
0.975 8.32149
0.9752 8.19261
0.9756 8.08697
0.9761 7.92983
0.9762 7.85818
0.9762 7.87061
0.9766 7.82913
0.9771 7.84282
0.9764 7.92471
0.9759 7.87297
0.9761 7.83292
0.9762 7.75743
0.9767 7.72005
0.9765 7.58415
0.9768 7.48315
0.9772 7.37904
0.9774 7.30426
0.977 7.26423
0.9773 7.13638
0.9778 7.06098
0.9783 6.97671
0.9789 6.96764
0.9786 7.07981
0.9779 7.28381
0.9768 7.46926
0.9768 7.51681
0.9767 7.54373
0.9766 7.58621
0.9769 7.61921
0.9774 7.63169
0.9778 7.56516
0.9777 7.49964
0.9782 7.46454
0.9779 7.45956
0.9778 7.37141
0.9774 7.33656
0.9784 7.33731
0.978 7.43599
0.9773 7.66472
